Brand,Processor,Graphic Processor,Capacity,RAM Type,RAM Speed,SSD Capacity,SSD Type,Graphics Memory,Battery Capacity,Battery Type,Weight,Warranty,Wi-Fi Version,Bluetooth Version,Price (Rs),Category,Processor Tier,GPU Tier
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3060,16.0,DDR4,3200.0,512.0,"2.5"" SATA",6,70.0,Li-Ion,2.3,1.0,6.0,5.1,117990.0,Gaming,High End,Upper Midrange
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.3,1.0,6.0,5.1,99990.0,Gaming,High End,Entry Gaming
Lenovo,AMD Ryzen 5 5600H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Po,2.25,1.0,5.0,Unknown,47990.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,M.2/Optane,0,52.0,Li-Ion,1.69,1.0,5.0,5.0,33890.0,Business,Midrange,Integrated
Lenovo,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.6,1.0,4.0,4.0,33990.0,Business,Midrange,Integrated
MSI,Intel Core i5-11260H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,1.8,2.0,6.0,5.2,56130.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i3-7100U,Intel HD 620,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.86,1.0,5.0,4.0,35616.0,Budget,Midrange,Other
HP,Intel Core i3-4005U,NVIDIA GeForce 820M,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,2.2,1.0,4.0,4.0,30990.0,Budget,Midrange,Other
HP,Intel Core i5-1235U,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,M.2/Optane,0,52.0,Li-Ion,1.69,1.0,5.0,5.0,48740.0,Business,Upper Midrange,Integrated
Dell,AMD Ryzen 5 3500U,AMD Radeon Vega 8,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.7,1.0,5.0,4.0,49658.0,Business,Upper Midrange,Integrated
Asus,AMD E1-7010,Intel HD 620,4.0,DDR3,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,2.0,1.0,4.0,4.0,19990.0,Budget,Entry,Other
Lenovo,Intel Celeron Dual Core-N4020,Intel UHD 600,8.0,DDR4,3200.0,256.0,M.2/Optane,0,38.0,Li-Po,1.7,1.0,5.0,5.0,26980.0,Business,Budget,Integrated
Dell,AMD Athlon 3050,AMD Radeon Graphics,4.0,DDR4,2400.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.59,1.0,5.0,4.1,28890.0,Business,Budget,Integrated
HP,AMD Ryzen 3 Dual Core-2200U,AMD Radeon Vega 6,4.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.77,1.0,5.0,4.2,27990.0,Budget,Midrange,Integrated
Asus,Intel Core i5-8250U,NVIDIA GeForce 940MX,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,2.2,2.0,5.0,4.1,45990.0,Budget,Upper Midrange,Entry Gaming
HP,Intel Core i5-1155G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.41,1.0,5.0,5.0,58615.0,Business,Upper Midrange,Integrated
Asus,AMD Ryzen 5 5600HS,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,M.2,0,50.0,Li-Ion,1.5,1.0,6.0,5.0,44999.0,Business,Upper Midrange,Integrated
Acer,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.6,1.0,5.0,Unknown,25999.0,Business,Midrange,Integrated
HP,AMD Ryzen 5 3450U,AMD Radeon Vega 8,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.69,1.0,5.0,4.2,42990.0,Business,Upper Midrange,Integrated
Apple,Apple M1,Apple M1 GPU,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,58.0,Li-Po,1.4,1.0,6.0,5.0,135990.0,Premium,Midrange,Integrated
Asus,Intel Core i7-1165G7,Intel Iris Xe Graphics,16.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",0,90.0,Li-Ion,1.11,1.0,6.0,5.0,99990.0,Business,High End,Integrated
Lenovo,Intel Core i5-11320H,NVIDIA GeForce RTX 2050,8.0,DDR4,3200.0,256.0,M.2,4,45.0,Li-Ion,2.25,1.0,6.0,5.1,49990.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,M.2/Optane,0,52.0,Li-Ion,1.5,1.0,6.0,5.0,51000.0,Business,Upper Midrange,Integrated
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.48,1.0,Unknown,Unknown,33490.0,Business,Midrange,Integrated
Acer,Intel Pentium Quad Core N5030,Intel UHD 605,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.9,1.0,5.0,4.1,20999.0,Budget,Budget,Integrated
Honor,Intel Core i5-12450H,Intel UHD Graphics,16.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Po,1.4,1.0,6.0,5.1,51990.0,Business,Upper Midrange,Integrated
Honor,Intel Core i5-12450H,Intel UHD Graphics,8.0,LPDDR4X,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.4,1.0,5.0,5.1,48990.0,Business,Upper Midrange,Integrated
Asus,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,LPDDR4X,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.11,1.0,6.0,5.0,69990.0,Business,Upper Midrange,Integrated
Infinix,Intel Core i9-13900H,Intel Iris Xe Graphics,32.0,LPDDR5X,7200.0,512.0,"2.5"" SATA",0,70.0,Li-Ion,1.8,1.0,5.0,5.2,71990.0,Student,Flagship,Integrated
Acer,Intel Core i5-12450H,NVIDIA GeForce GTX 1650,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,60.0,Li-Ion,2.1,1.0,6.0,5.1,55990.0,Gaming,Upper Midrange,Entry Gaming
HP,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,M.2,0,52.5,Li-Ion,1.98,1.0,5.0,5.2,62990.0,Gaming,Upper Midrange,Entry Gaming
Acer,Intel Core i5-12450H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.1,1.0,6.0,5.1,74999.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.47,1.0,5.0,5.0,57890.0,Business,Upper Midrange,Integrated
Lenovo,Intel Core i5-7200U,NVIDIA GeForce 940MX,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.4,1.0,5.0,4.1,58790.0,Student,Upper Midrange,Entry Gaming
Lenovo,Intel Core i5-7200U,NVIDIA GeForce 940MX,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,5.0,4.1,49999.0,Budget,Upper Midrange,Entry Gaming
Lenovo,Intel Core i5-7200U,NVIDIA GeForce 940MX,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,5.0,4.1,56690.0,Student,Upper Midrange,Entry Gaming
HP,Intel Core i3-7020U,Intel HD 620,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.47,1.0,4.0,4.2,27999.0,Business,Midrange,Other
Asus,Intel Core i3-1220P,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2/Optane,0,90.0,Li-Ion,1.7,1.0,6.0,Unknown,42990.0,Business,Midrange,Integrated
Dell,AMD Ryzen 5 Quad Core 2500U,AMD Radeon Vega 8,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,2.22,1.0,5.0,4.1,45990.0,Budget,Upper Midrange,Integrated
HP,Intel Core i5-1235U,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,M.2,0,41.0,Li-Ion,1.69,1.0,5.0,5.0,46400.0,Business,Upper Midrange,Integrated
Dell,Intel Core i3-7020U,Intel HD 620,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,5.0,4.1,34610.0,Budget,Midrange,Other
Dell,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.72,1.0,6.0,5.0,48250.0,Budget,Midrange,Integrated
Asus,AMD Ryzen 3 3250U,AMD Radeon Graphics,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.8,1.0,5.0,4.2,31339.0,Budget,Midrange,Integrated
Acer,Intel Core i5-8250U,NVIDIA GeForce MX150,8.0,DDR4,2133.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,2.2,1.0,5.0,4.1,45999.0,Budget,Upper Midrange,Entry Gaming
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.58,1.0,5.0,4.1,41327.0,Business,Midrange,Integrated
Acer,Intel Core i5-1240P,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,56.0,Li-Ion,1.25,1.0,5.0,Unknown,61999.0,Business,Upper Midrange,Integrated
Acer,Intel Core i5-1240P,Intel Iris Xe Graphics,8.0,LPDDR4X,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.25,1.0,6.0,5.2,60890.0,Business,Upper Midrange,Integrated
Lenovo,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 2050,16.0,DDR5,5200.0,512.0,"2.5"" SATA",4,60.0,Li-Ion,2.32,1.0,6.0,5.1,57990.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i5-1135G7,NVIDIA GeForce MX350,8.0,DDR4,2666.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.75,1.0,5.0,5.0,66490.0,Student,Upper Midrange,Entry Gaming
MSI,Intel Core i7-9750H,NVIDIA GeForce GTX 1650 Ti Max-Q,8.0,DDR4,2666.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,1.86,1.0,5.0,5.0,83990.0,Gaming,High End,Entry Gaming
Honor,Intel Core i5-1135G7,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.38,1.0,5.0,Unknown,41990.0,Business,Upper Midrange,Integrated
HP,Intel Celeron Dual Core-N4500,Intel UHD Graphics,8.0,DDR4,2933.0,256.0,M.2/Optane,0,38.0,Li-Ion,1.65,1.0,5.0,5.0,25999.0,Business,Budget,Integrated
Lenovo,AMD E2-9000,AMD Radeon R2,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,4.0,4.1,18890.0,Budget,Entry,Other
Apple,Intel Core i5-8210Y,Intel UHD 617,8.0,LPDDR3,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.25,1.0,4.0,4.2,104990.0,Business,Upper Midrange,Integrated
Acer,Intel Pentium Dual Core 4417U,Intel HD 610,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,2.1,1.0,5.0,4.0,26749.0,Budget,Budget,Other
Asus,Intel Core i3-8130U,Intel UHD 620,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.4,1.0,5.0,4.2,54990.0,Business,Midrange,Integrated
Asus,Intel Core i3-8130U,Intel UHD 620,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,90.0,Li-Po,1.4,1.0,5.0,4.2,44990.0,Business,Midrange,Integrated
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.5,1.0,5.0,5.0,56459.0,Business,Midrange,Integrated
MSI,Intel Core i7-9750H,NVIDIA GeForce GTX 1650,16.0,DDR4,2666.0,512.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,5.0,74990.0,Gaming,High End,Entry Gaming
Apple,Apple M2,Apple M2 GPU,8.0,LPDDR5,5200.0,256.0,"2.5"" SATA",0,58.0,Li-Po,1.38,1.0,6.0,5.0,120990.0,Premium,Midrange,Integrated
Lenovo,Intel Core i5-11300H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.2,1.0,6.0,5.0,65990.0,Gaming,Upper Midrange,Entry Gaming
Dell,Intel Core i5-7200U,NVIDIA GeForce GTX 940MX,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,60.0,Li-Ion,1.6,1.0,5.0,4.2,63990.0,Business,Upper Midrange,Entry Gaming
Dell,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.83,1.0,5.0,5.0,60414.0,Student,Upper Midrange,Integrated
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.48,1.0,5.0,Unknown,41490.0,Business,Midrange,Integrated
HP,AMD Ryzen 7 5700U,AMD Radeon Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,45.0,Li-Ion,1.46,1.0,5.0,5.0,55565.0,Business,High End,Integrated
HP,AMD Ryzen 3 4300U,AMD Radeon Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.7,1.0,5.0,4.2,33999.0,Business,Midrange,Integrated
HP,AMD A4-9125,AMD Radeon R3,4.0,DDR4,1866.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.54,1.0,4.0,4.2,22409.0,Business,Entry,Other
HP,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050 Ti,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,2.48,1.0,5.0,5.2,72990.0,Gaming,Upper Midrange,Entry Gaming
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.41,2.0,5.0,Unknown,40990.0,Business,Midrange,Integrated
Dell,Intel Core i3-6006U,Intel HD 520,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.36,1.0,5.0,4.1,37800.0,Budget,Midrange,Other
Apple,Intel Core i5-8210Y,Intel UHD 617,8.0,LPDDR3,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.25,1.0,4.0,4.2,107990.0,Business,Upper Midrange,Integrated
Asus,Intel Core i3-1215U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2,0,42.0,Li-Ion,1.7,1.0,6.0,5.3,32990.0,Business,Midrange,Integrated
Asus,AMD Ryzen 5 3500U,AMD Radeon Vega 8,8.0,DDR4,2400.0,256.0,M.2,0,90.0,Li-Ion,1.68,1.0,5.0,4.2,47990.0,Business,Upper Midrange,Integrated
Dell,Intel Core i5-4210U,AMD Radeon HD R7 M265,4.0,DDR3,1600.0,256.0,"2.5"" SATA",2,52.0,Li-Ion,1.9,1.0,4.0,4.0,48300.0,Budget,Upper Midrange,Other
Asus,Intel Core i5-12500H,Intel Iris Xe Graphics,16.0,LPDDR5,5200.0,512.0,M.2,0,90.0,Li-Ion,1.4,1.0,6.0,Unknown,71999.0,Business,Upper Midrange,Integrated
HP,Intel Core i5-1035G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,M.2,0,41.0,Li-Ion,1.7,1.0,5.0,4.2,101065.0,Business,Upper Midrange,Integrated
Asus,Intel Core i5-1340P,Intel Iris Xe Graphics,16.0,LPDDR5,5200.0,512.0,M.2,0,75.0,Li-Ion,1.39,1.0,6.0,5.0,74990.0,Business,Upper Midrange,Integrated
HP,AMD A10-4655M,AMD Radeon HD 7620G,8.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.3,1.0,4.0,4.0,46490.0,Budget,Entry,Other
HP,Intel Core i5-4200U,NVIDIA GeForce GT 740M,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.3,1.0,4.0,4.0,39994.0,Budget,Upper Midrange,Other
Samsung,Intel Core 5-120U (Series 1),Intel UHD Graphics,8.0,LPDDR4X,3200.0,256.0,"2.5"" SATA",0,54.0,Li-Ion,1.55,1.0,6.0,5.2,67990.0,Business,Upper Midrange,Integrated
HP,AMD Dual-Core E1-6015,AMD Radeon R2,4.0,DDR3,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.25,1.0,4.0,4.0,19499.0,Budget,Entry,Other
HP,Intel Core i5-1235U,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,M.2,0,43.0,Li-Ion,1.41,1.0,6.0,5.2,77900.0,Business,Upper Midrange,Integrated
Asus,Intel Celeron Quad Core N2930,Intel HD Graphics,2.0,DDR3,1600.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.2,1.0,4.0,4.0,20599.0,Business,Budget,Integrated
HP,Intel Core i3-4030U,Intel HD 4400,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,2.4,1.0,4.0,4.0,38990.0,Budget,Midrange,Other
HP,Intel Core i3-5020U,AMD Radeon R5 M330,4.0,DDR3,1600.0,256.0,"2.5"" SATA",2,52.0,Li-Ion,2.1,1.0,4.0,4.0,37500.0,Budget,Midrange,Other
HP,Intel Pentium Quad-Core N3710,Intel HD Graphics,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,2.19,1.0,4.0,4.0,25299.0,Budget,Budget,Integrated
HP,Intel Core i5-4200U,NVIDIA GeForce GT 740M,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.3,1.0,4.0,4.0,49490.0,Budget,Upper Midrange,Other
Asus,Intel Core i5-12450H,NVIDIA GeForce RTX 2050,8.0,DDR4,3200.0,256.0,M.2,4,50.0,Li-Ion,1.8,1.0,6.0,5.3,57990.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Atom Quad-Core X5-Z8300,Intel HD Graphics,2.0,DDR3,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.12,1.0,5.0,4.0,29999.0,Business,Entry,Integrated
HP,Intel Core i3-5005U,AMD Radeon R5 M430,4.0,DDR4,2133.0,256.0,"2.5"" SATA",2,52.0,Li-Ion,2.19,1.0,4.0,4.0,32190.0,Budget,Midrange,Other
Asus,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3080,16.0,DDR4,3200.0,512.0,"2.5"" SATA",8,90.0,Li-Ion,2.3,1.0,6.0,Unknown,277367.0,Gaming,Flagship,High End
HP,Intel Core i5-4200U,NVIDIA GeForce GT 740M,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.3,1.0,4.0,4.0,48999.0,Budget,Upper Midrange,Other
Lenovo,AMD A4-9125,AMD Radeon R3,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,2.4,1.0,4.0,4.1,19291.0,Budget,Entry,Other
HP,Intel Core i3-4030U,Intel HD 4400,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,2.4,1.0,4.0,4.0,41890.0,Budget,Midrange,Other
Asus,Intel Celeron Quad Core N2930,Intel HD Graphics,2.0,DDR3,1600.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,2.5,1.0,4.0,4.0,19600.0,Budget,Budget,Integrated
Acer,Intel Core i7-13700HX,NVIDIA GeForce RTX 4060,16.0,DDR5,4800.0,512.0,M.2,8,90.0,Li-Ion,2.6,1.0,6.0,Unknown,129990.0,Gaming,High End,Upper Midrange
Asus,AMD Ryzen 5 7530U,AMD Radeon Graphics,16.0,DDR4,3200.0,512.0,M.2/Optane,0,90.0,Li-Ion,1.88,1.0,6.0,5.0,51990.0,Student,Upper Midrange,Integrated
HP,Intel Core i7-8500Y,Intel UHD 615,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.47,1.0,4.0,Unknown,151818.0,Premium,High End,Integrated
HP,Intel Core i3-5005U,Intel HD 5500,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.1,1.0,4.0,4.0,26297.0,Budget,Midrange,Other
Asus,Intel Core i3-3217U,NVIDIA GeForce GT 720M,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,2.3,2.0,4.0,4.0,29550.0,Budget,Midrange,Other
HP,Intel Core i5-8265U,Intel UHD 620,8.0,DDR4,2400.0,256.0,M.2/Optane,0,52.0,Li-Ion,2.46,1.0,5.0,4.2,113948.0,Student,Upper Midrange,Integrated
Dell,AMD Ryzen 3 7320U,AMD Radeon Graphics,8.0,LPDDR5,5500.0,256.0,M.2,0,41.0,Li-Ion,1.63,3.0,5.0,Unknown,29990.0,Business,Midrange,Integrated
Asus,Intel Core i5-4200U,NVIDIA GeForce GT 820M,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,2.3,1.0,4.0,4.0,38750.0,Budget,Upper Midrange,Other
Lenovo,AMD Ryzen 3 3200U,AMD Radeon Vega 3,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.85,1.0,5.0,4.2,28490.0,Budget,Midrange,Integrated
HP,Intel Core i7-4510U,NVIDIA GeForce GTX 850M,8.0,DDR3,1600.0,256.0,"2.5"" SATA",0,60.0,Li-Ion,2.4,1.0,4.0,4.0,72990.0,Student,High End,Other
Asus,Intel Core i5-8265U,Intel UHD 620,8.0,LPDDR3,2133.0,256.0,M.2,0,90.0,Li-Po,1.45,1.0,5.0,4.2,164170.0,Premium,Upper Midrange,Integrated
Lenovo,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 3050,16.0,DDR5,4800.0,512.0,"2.5"" SATA",4,60.0,Li-Ion,2.32,1.0,6.0,5.1,66250.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i3-5005U,AMD Radeon R5 M430,4.0,DDR4,2133.0,256.0,"2.5"" SATA",2,52.0,Li-Ion,2.19,1.0,4.0,4.0,33627.0,Budget,Midrange,Other
HP,Intel Core i7-4700MQ,NVIDIA GeForce GT 740M,8.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.5,1.0,4.0,4.0,82990.0,Student,High End,Other
Asus,Intel Celeron Dual Core N3060,Intel HD Graphics,2.0,DDR3,1600.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,2.0,1.0,4.0,4.0,21000.0,Budget,Budget,Integrated
HP,Intel Core i3-4010U,AMD Radeon HD 8670M,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.3,1.0,4.0,4.0,38990.0,Budget,Midrange,Other
HP,Intel Core i5-4200U,AMD Radeon HD 8670M,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.3,1.0,4.0,4.0,45990.0,Budget,Upper Midrange,Other
Acer,Intel Core i3-6006U,Intel HD 520,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.5,1.0,5.0,4.0,36999.0,Business,Midrange,Other
HP,Intel Core i5-5200U,Intel HD 5500,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,4.0,4.0,39890.0,Budget,Upper Midrange,Other
HP,Intel Core i5-4210U,Intel HD 4400,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.7,1.0,4.0,4.0,45890.0,Business,Upper Midrange,Other
Samsung,Intel Core Ultra 5-125H,Intel Arc Graphics,16.0,LPDDR5X,7200.0,512.0,"2.5"" SATA",0,63.0,Li-Ion,1.23,1.0,6.0,5.3,151789.0,Premium,Upper Midrange,Integrated
MSI,Intel Core i5-11260H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,1.8,2.0,6.0,5.2,53990.0,Gaming,Upper Midrange,Entry Gaming
Asus,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti,16.0,DDR4,2666.0,512.0,"2.5"" SATA",6,90.0,Li-Ion,2.57,1.0,5.0,5.0,139990.0,Gaming,High End,Midrange
HP,Intel Core i3-8130U,Intel HD 620,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,41.0,Li-Ion,1.8,1.0,5.0,4.2,77154.0,Student,Midrange,Other
HP,Intel Core i3-3110M,Intel HD 4000,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.8,1.0,4.0,4.0,39290.0,Budget,Midrange,Other
Asus,Intel Core i5-11400H,NVIDIA GeForce RTX 2050,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,90.0,Li-Ion,2.6,1.0,6.0,5.3,49490.0,Gaming,Upper Midrange,Entry Gaming
Acer,AMD Ryzen 7 3750H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.3,1.0,5.0,4.2,66890.0,Gaming,High End,Entry Gaming
HP,Intel Core i5-5200U,NVIDIA GeForce 830M,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,4.0,4.0,49990.0,Budget,Upper Midrange,Other
HP,Intel Core i3-3217U,Intel HD 4000,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.3,1.0,4.0,4.0,36990.0,Budget,Midrange,Other
Dell,AMD Ryzen 5 7640HS,NVIDIA GeForce RTX 3050,8.0,DDR5,4800.0,256.0,M.2,4,56.0,Li-Ion,2.81,1.0,6.0,Unknown,69990.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i3-6006U,Intel HD 520,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.7,1.0,5.0,4.2,29990.0,Business,Midrange,Other
Lenovo,Intel Core i5-11400H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,M.2/Optane,4,70.0,Li-Ion,2.4,1.0,6.0,5.1,90490.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i5-5200U,NVIDIA GeForce 830M,8.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,4.0,4.0,53811.0,Student,Upper Midrange,Other
Lenovo,Intel Core i5-1235U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2/Optane,0,52.0,Li-Ion,1.5,3.0,6.0,5.0,46885.0,Business,Upper Midrange,Integrated
MSI,Intel Core i5-12450H,NVIDIA GeForce RTX 2050,16.0,DDR5,4800.0,512.0,M.2,4,53.5,Li-Ion,1.98,2.0,6.0,5.2,55990.0,Gaming,Upper Midrange,Entry Gaming
